<!--                                                                                                                                                                                                                                                                -->
<!--                                                                                                                                                                                                                                                                -->
<!--                                                                                                                                                                                                                                                                -->
<!--                                                                                                                                                                                                                                                                -->
Feature ID	Data Definition	Alternate Name	Name	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis harvested from rat bubo, 48 to 72h after infection	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 37C, stationary phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 21C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 37C, log phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Y. pestis grow in LB/MOPS at 21C, stationary phase	Data Submitter
ABY-0123704	signal	YPO2527	menD	298.2	327.3	318.5	279.4	323.3	185.4	224.8	212.5	233.5	215.3	220.6	171.1	319.7	270.5	283.9	300.3	264.6	254.1	316.2	368	460.5	406.5	326.2	392.9	78.3	89.1	68.4	92.3	56.3	48.9	YU QIU
ABY-0123705	signal	YPO2528	menF	129.7	232.9	146.5	238.3	151.1	188.9	72.2	109.4	62.1	91.2	82.3	72.6	374.3	326.8	342.9	338	364.8	343	244.8	249.2	281	259.6	157.4	243.3	123.8	118.4	121	66.7	94	108.5	YU QIU
ABY-0123707	signal	YPO2530		67.7	85.7	39	94.9	77.6	89.3	119.1	195.1	127.5	103.5	116.2	112.9	20.8	34.8	30.9	31	19	25.7	16.4	30.6	29.8	31.3	20.2	30	198.1	185.6	199.9	216.1	231.7	246.6	YU QIU
ABY-0123708	signal	YPO2531	elaB	395.5	304.5	132.9	226.8	171.4	329.7	798.7	928.1	756.5	738.7	791.8	757.4	482.7	353.9	446.4	413.1	425.7	577.1	86.6	140.2	90.4	111.2	102.9	86.1	4359.2	4960.4	4142.3	3465.4	4636.9	4296.8	YU QIU
ABY-0123710	signal	YPO2532		54.1	8.4	22	13.7	13.2	11	26	28.1	32	8.6	41	23.3	19.8	10.9	9.9	1.3	8.4	16.2	7.9	10.1	0.9	5.1	2.4	1.2	4.1	4.7	9.2	19.4	3.7	8.1	YU QIU
ABY-0123711	signal	YPO2533	edd	21.2	17.6	32.2	17.9	24.2	25.6	69.7	70.7	27.3	60.8	77.1	69.8	32.5	23.5	18.7	24	20.2	42	33.5	38.3	47.7	35	49.2	47.8	40.8	28.5	37.6	26.8	56.4	45.6	YU QIU
ABY-0123715	signal	YPO2534		57.2	190.5	43.7	38.8	102.9	65.1	77.6	109.5	65.9	60.4	41	77.3	14.9	3.9	16.7	16.8	15.2	40.3	24.2	18.9	32.8	26.4	21.2	42.8	9.8	29.3	53.9	51.3	42.2	19.9	YU QIU
ABY-0123716	signal	YPO2535		31	42.9	12.7	23	85.7	38.8	47	65.6	52.1	61.3	43.8	46.6	19.9	23.5	20.7	7.6	19.6	18.7	9.2	15.3	5.5	20.9	2.2	10	1.7	34.1	71.7	9.8	49.3	39.4	YU QIU
ABY-0123729	signal	YPO2536		240	195.7	188.6	197.6	228.6	214.7	122.9	156.6	145.3	104.1	128.4	129.8	74.5	49.6	60.4	53.2	72.3	40	101.1	95.9	102.9	98.8	84.4	109.6	114.5	114.9	141.9	81.9	115.4	93.2	YU QIU
ABY-0123732	signal	YPO2537		570.5	584.9	745.4	542.1	593	467	459.4	350.6	563.6	459.6	431.7	395.3	501.7	495.3	592.9	485.7	544	535.4	888	851.7	763.2	669.9	701.2	747.3	605.9	532.3	368	489.6	504.2	493.3	YU QIU
ABY-0123737	signal	YPO2538		156	124.9	80.3	120	137	158	86.4	172.8	100.6	93.8	113.3	126.9	194.3	161.5	202.2	192	223.9	242	93	98.1	86.4	92.6	88.1	89	178.3	167.7	171.2	182.8	172.1	170.4	YU QIU
ABY-0123739	signal	YPO2539	idnO	279.4	272.7	210.1	267.7	216	286.9	375.3	339.3	242.8	266.9	396.5	264.6	54.3	50.6	57	71.5	64.2	57	105.3	123.2	79.1	98.6	111.2	93.1	103.6	144.9	161.9	145.2	120.2	120.4	YU QIU
ABY-0123743	signal	YPO2540	idnK	250.4	210.3	242.8	205.9	244.6	291.1	235.9	244.3	217.1	212.1	214	218.6	53.9	41.4	67.8	66.1	64	75.7	104.2	109.3	89.5	95	106	126.7	36.8	82.9	66.8	60.6	75.5	54.6	YU QIU
ABY-0123745	signal	YPO2541		535.6	516.3	625.1	486	609.3	699.2	498.1	766.5	572	598.9	635.1	498.8	137.7	151.9	189.7	186.9	231.1	245.4	256.5	266	260.7	259.1	274.9	198.4	160.8	152	181.7	162.3	141.5	122.2	YU QIU
ABY-0123746	signal	YPO2542		93.6	68.8	102.2	44.9	88.3	53.5	19.4	65.5	50.1	39	57	52	68.3	42.9	46	44.7	46	99.5	64.8	78.4	48.9	68.9	57.4	59.8	3.1	2.5	6.3	14.8	7.4	3.5	YU QIU
ABY-0123747	signal	YPO2543	nuoN	1349.2	1108.7	1260	1390	1549.7	1504.6	591.1	952	616.1	763.6	787.1	735	1637.6	1603.6	2259.8	1950.3	2199.8	1891.7	2152	1704.7	1575.5	1709.2	1306.1	1607.7	170.6	181.5	146.3	195.1	162.8	132.7	YU QIU
ABY-0123763	signal	YPO2544	nuoM	1186.8	946.7	913.7	794.7	734.8	942.9	399.8	336.1	473	440.4	317	445.9	1749.5	1683.6	1330.5	1479.9	1589.9	1619.1	1317.6	1220.7	1136.3	1058.8	1112.8	1422.1	130.3	75.1	95.7	74.7	75.8	78.2	YU QIU
ABY-0123779	signal	YPO2545	nuoL	2247.4	1791.8	1785.6	1732.5	1770.2	1799.8	1153.5	1510.3	1311	1382	1272.7	1423.2	2970.8	2576.1	4229.2	4094	3399.4	3799.3	3190.6	2886.1	3047.7	2987.3	2755	2801.1	198.1	183.4	226.1	276.7	193.2	182.5	YU QIU
ABY-0123798	signal	YPO2546	nuoK	1057.4	769.2	1047.7	814.5	827.4	936.7	760.6	704	795.8	958.6	790.6	848	1726.9	1800.6	1974.7	1870	2084.6	1902.1	1889.4	1607.9	1611.3	1591.9	1383.9	1275.1	180.2	155.6	193.3	188.5	190.9	183.9	YU QIU
ABY-0123803	signal	YPO2547	nuoJ	2852.9	2043.6	2428	3295.7	2847.8	2274.8	2281.2	3204.5	2730	2023.8	2282.9	2370.3	3347.4	3802.3	4256.1	3892.7	3781.2	3936.1	3675	3779.3	3739.2	3953.6	3723.4	3910.2	442.2	315.6	391	381.6	458.6	452	YU QIU
ABY-0123805	signal	YPO2548	nuoI	966.3	904.7	931.7	1075.9	1021.9	975.9	753.2	659.2	764	781.9	820.4	810.7	1858.6	1740.9	1663	1780	1638.3	1635	1567.7	1206.3	1247.3	1008.3	1041.8	1303.5	203.5	229.6	223.8	245.4	168.6	147.8	YU QIU
ABY-0123810	signal	YPO2549	nuoH	1186.7	1162.2	959.7	778.1	721.7	804.8	783.3	884.4	764.7	837.5	898.8	787	1769.8	1791.9	1866.7	1598.4	1720	1534	1637.1	1384.6	1391.9	1411	1280.2	1417.1	182.1	201.7	154.4	233.7	196.9	190.1	YU QIU
ABY-0123822	signal	YPO2550	nuoG	3822.9	2708.6	3246	2862.2	3305	2471.9	2692.5	1887.4	3348.6	3200.2	2623.7	2827.2	3317.2	3761.9	4297.6	4223.9	4843.5	4876.6	4420.4	4187.2	5243.1	4743.6	5108.1	4693.3	660.7	570.5	607.3	503	466.1	527.1	YU QIU
ABY-0123827	signal	YPO2551	nuoF	2522	2171.3	2430.9	2575.7	2440.9	2176.6	1977.2	2154.3	2009.4	2041.8	2063.6	2145	3788.5	3772.8	3108.2	3130.6	3405.5	3172.8	3244.1	2968.1	2823.6	2995	3252.7	3429	613.5	403.3	459.1	560.9	468.7	448.6	YU QIU
ABY-0123831	signal	YPO2552	nuoE	3105.8	2765	2791.2	2960.5	2902.8	2487.6	3041.4	3337.6	3403.8	3200.3	3433.3	3124.1	3360.2	3632.4	4824.2	4345.6	4703.5	4668.9	4717.4	4613.8	4686.5	4579.4	4548.1	4763.5	887.4	769.6	950.9	785.3	909.6	771.5	YU QIU
ABY-0123834	signal	YPO2553	nuoC	2525.7	2232.5	2182.7	2172	2081.5	1814.9	3071.1	3352.7	3294.6	3078.6	3076.6	3039.8	4338.1	4391.3	4493.4	4086.7	4322	4391.7	4233.4	4183.5	4342.1	4325.2	3844.3	4049.6	889.7	1088.3	770.1	896.9	1046.3	923.6	YU QIU
ABY-0123838	signal	YPO2554	nuoB	1883.2	2072.2	2500.9	2321.6	2242.5	2248.6	3402.8	3796.1	3580.2	3642.9	3659.5	3905	4187.4	3569.9	3825.7	3723.3	3668.8	3825.8	4221.8	4256.1	3309.1	3818	3284.4	3346.7	1394.6	1599.8	1846.4	1278.4	1796.4	1699	YU QIU
ABY-0123841	signal	YPO2555	nuoA	1988.2	2649.6	2967.2	2872.7	2546.8	2277.6	4420.1	4797.9	4433.3	4491.5	4190.9	4493.8	3831.5	3541.4	3936.9	3594	3853.2	3771.8	4230.9	4479.7	3494.1	3547.6	3405.6	2563.4	2243	3035	2680.5	2520.1	3283.7	3154.5	YU QIU
ABY-0123847	signal	YPO2556	lrhA	147.1	107.1	138.3	118.1	139.2	105	221.7	229.4	169.2	185.3	242.1	218.8	112.5	131.4	115.7	123.8	103.8	124.6	79.1	91.4	76.7	76.8	73.1	84.4	330.8	360.4	335.1	442	546	528.4	YU QIU
ABY-0123851	signal	YPO2557		28.9	37.3	11.7	3.2	17.7	2.2	11.3	8.8	7	16.9	3.5	30.6	18.9	25.7	15.2	20.1	3.8	19	11.6	1.3	2.9	17.2	2.8	12.1	70	72.3	160	61.8	77.1	97.2	YU QIU
ABY-0123853	signal	YPO2558	yfbQ	238.9	306.7	357.9	339.9	295.4	248	280.3	281.5	238.2	293.6	280.9	266.2	541.6	772.5	638.7	769.9	675.3	628.3	398.4	367.1	241.4	270.1	251.9	181.2	264.8	389.4	253.6	275	303.3	268.9	YU QIU
ABY-0123855	signal	YPO2559	yfbR	214.8	301	249.6	170.9	177.8	166.2	124.5	209.2	175.5	191.3	145.8	142	318.7	306.9	267.5	258	264.8	267.6	278.2	255.3	181	207.1	158.5	120.5	122.6	159.3	166.2	127	105.7	173.2	YU QIU
ABY-0123857	signal	YPO2560		24.3	205.1	122.1	121	90.4	123.8	38.6	68	47	57.3	55.5	64.1	32	21.8	23.2	18.6	20.8	28.9	17.1	30	16.3	22.5	9.8	28	30.6	21.5	73.5	59.3	31.1	27.9	YU QIU
ABY-0123858	signal	YPO2561	yfbS	436.7	548.8	371.7	551.9	412.5	578.6	280.8	386.2	277.4	256.7	305.4	313	84.6	102.3	147.1	152.9	124	104.3	165.5	193.5	202.5	144.8	140.5	196.3	166.2	222.2	174.4	198.3	167.2	162.2	YU QIU
ABY-0123876	signal	YPO2562	yfbT	959.8	1015.9	679.1	871.7	648.6	1247.6	821.9	927	856.2	991	927.2	858.7	681.3	692.5	621	708.9	692.8	631.7	531.6	534.1	619.6	610.4	531.2	616.9	494.3	578.3	533.4	621.5	567.1	575.4	YU QIU
ABY-0123878	signal	YPO2563	yfbU	1215	1443	561.5	1175.9	548.4	1646.6	1034.4	771.5	783.6	776.8	915	701.3	425.5	401.4	438.6	476	425.1	406	309	399.5	697.2	557.8	476.5	970.6	1277.9	1100.2	930.9	1145.5	1002.1	1177.5	YU QIU
ABY-0123879	signal	YPO2564	yfbV	192	254.5	261.8	198.7	260.3	240.5	504.1	315.1	417.1	499.4	404.1	501.7	178.8	251.1	198.8	265.6	179.9	216.4	157.5	177.8	108.4	82.1	89.6	71.2	656.9	523.2	571.7	537.8	691.4	789.9	YU QIU
ABY-0123880	signal	YPO2565		99	174.9	145.1	113.1	148.8	184.5	93.3	86.1	138.1	101.7	106.5	114.6	93.1	78.3	87.5	74.5	85	90.6	119	90.1	67.7	70.5	76.7	63.3	88.8	72.5	114.2	60	84.6	60.7	YU QIU
ABY-0123881	signal	YPO2566	ackA	677.1	758.6	659.2	703	545.6	904.9	657.8	562.5	547.1	547.1	594.1	593.4	517.6	520.6	636.9	606.2	551.7	658.4	719.9	757.5	710	568.6	614.3	595.6	234.6	247	255.7	268.4	230.5	238.1	YU QIU
ABY-0123885	signal	YPO2567	pta	398.9	476.1	325.1	352.6	373	648.4	307.9	336.2	329.6	298.8	316.4	277	515.6	418.7	405.5	393	415	345.4	394.7	413.7	466.3	387.2	414.9	439.1	80.6	103.6	141.2	140.1	117.6	139	YU QIU
ABY-0123887	signal	YPO2568		323.8	351.8	404.8	385.5	262.4	322.5	329.9	365.6	424.3	330	339	348.9	190.1	210.5	240.6	243.2	226.2	246.6	157.2	152.7	182	171.5	128.9	160.9	365.2	390.9	422.4	328.1	310.7	319.6	YU QIU
ABY-0123892	signal	YPO2569		364.9	265.8	495.2	324.7	353	243.3	142.6	211.4	144.8	156.9	212.7	219.5	280.3	339.6	371	418.1	315.1	389.3	190.4	202.9	207.6	205.6	198.8	204.3	106.3	161.4	233.8	129.2	156.6	189.8	YU QIU
ABY-0123903	signal	YPO2573		80.8	135.8	87.9	54.9	87.8	103.4	51.4	47.1	47.7	62.2	81.5	39.3	85.6	77	67.6	75.3	70.7	75.9	31	32.9	37.9	36.9	5.2	51.7	31.6	23.8	90.1	47.4	56.2	53.1	YU QIU
ABY-0123906	signal	YPO2574		212.5	163.4	85.3	198	158	93.7	242.5	379.3	258.3	297.5	266.8	229.3	25.7	33.5	19	21.4	23	22.9	272.9	305.7	267.3	338.1	305.3	310.8	70.4	58.8	49	55.1	77	47.3	YU QIU
ABY-0123911	signal	YPO2576		421.6	378.5	368.3	522.3	304.2	288.9	805.6	596.7	787.3	928.2	878.6	971.8	245.6	287.9	325.3	291.9	292.1	261.1	410.4	456.6	394.6	473.8	376.6	393.1	571.6	631.1	604.3	565.2	587.3	473.3	YU QIU
ABY-0123913	signal	YPO2577		1358.2	913.8	671.6	1728.8	715.9	1062.1	2335.7	1731.1	2342.3	2231	2495.8	2133.6	540.3	644.4	778.3	630.3	619.1	593.6	1372.6	1559	2078.9	2260.8	1804.5	2258.8	928.9	827.7	1003.5	1066.1	943.6	883.6	YU QIU
ABY-0123916	signal	YPO2578		716.2	547.7	399.2	727.9	597	732.2	1223.3	915.6	1095.2	1085.4	1077.9	913.6	346	475.9	390.8	413.6	463.1	317.9	716.2	780.4	928.7	872.8	937.6	987.1	397.9	502.7	361	491.8	401.6	439.7	YU QIU
ABY-0123925	signal	YPO2581		51.4	34.8	12.6	133.1	67	27.1	99.6	96.8	111	102.9	156.3	118.8	70.2	64.5	84.2	72.5	66.5	69	56.1	63.8	62.1	62.9	74.3	74.9	55.3	54.6	111.3	79.2	75.7	78.5	YU QIU
ABY-0123927	signal	YPO2582		156.8	134.8	68.2	142.8	136.3	178.6	159.4	273.8	204.2	183.9	181.4	132.9	81.8	118.9	96.2	76.9	87.6	83.9	97.7	86.1	106.3	110.1	101.2	103.8	78.4	115.7	171.7	87.2	91	91	YU QIU
ABY-0123931	signal	YPO2583		21.1	95.2	17	14.8	19.1	12.1	39.7	26.9	23	47.2	51.2	42.4	26.3	27.4	27.8	31	43.3	15.6	16.7	31.7	27.2	23.1	16.6	31.8	3.6	53.6	9.3	34.6	19.8	23.2	YU QIU
ABY-0123941	signal	YPO2584		72.5	55.8	68.1	62.4	39.5	141.3	64.6	124.3	75.4	65.4	92.5	61.1	75.3	49.8	52.1	29.8	39.1	48.6	67.1	36.2	44.4	53.7	49.2	50.6	56.3	16.8	18.6	58.2	65.4	23.8	YU QIU
ABY-0123943	signal	YPO2585		22.7	81.7	59.3	171	82.7	43.7	71.1	89.7	117	79.1	81.9	76.9	39.2	49.4	43.1	41.6	34	47.8	41.5	44.8	35.5	44.2	58.6	35.6	21.1	9.2	102	68.5	49.1	39	YU QIU
ABY-0123946	signal	YPO2586		65.9	113.7	77.8	14.5	73.5	122.9	94.9	47.4	88.5	103.1	76.2	93.8	43.3	25.2	41.4	29.8	19.6	62.5	46.6	62.7	68.5	84.3	50.8	62.1	80.8	15.6	53.7	57	26	33.7	YU QIU
ABY-0123947	signal	YPO2587		188.5	226.1	141.5	208.7	164.1	172.2	118.9	124.8	125.5	128.6	117.8	118.7	52.5	23.3	40.3	47	40.6	52.9	53.2	62.9	50.4	70.2	70.7	74	87.1	91.4	120.8	93.4	71.5	49.5	YU QIU
ABY-0123948	signal	YPO2588		84.3	124.9	63.1	51.5	21.9	92.6	66.6	137.6	79	67.8	69.2	85.1	64.8	53.4	88.7	78.1	78	113.8	57.6	56.6	30	22.9	35.6	16.1	120.8	94.5	105.3	89.7	122.9	148.7	YU QIU
ABY-0123958	signal	YPO2589		35	82.3	61.8	58.4	72.1	99.3	62	91.9	61.8	74.7	87.8	123	38.4	54.8	43.2	44.3	52.9	38.8	24.3	23.8	24.4	28.2	25.3	24.1	60.7	78.6	82.3	75	37.5	73.7	YU QIU
ABY-0123959	signal	YPO2590		943.6	1103.8	526.5	1175.6	388	814.1	512.7	364.1	394.3	573.4	652	546.7	63	55.4	55.1	55.5	75.5	49.2	92.6	112.2	91.5	120.7	121.9	119	153.1	192.5	139.8	198.6	285.4	243.9	YU QIU
ABY-0123960	signal	YPO2591		26.5	42.1	40.9	7.3	13.3	9.7	22.3	89.9	64.8	51.3	52.9	33.4	23	1.4	21	13	19.3	18.4	12.8	15.8	13.6	1.4	15.3	10.8	12.7	47.4	5.8	27.1	42.8	5.2	YU QIU
ABY-0123961	signal	YPO2592		32.2	58.3	81.9	28.3	46.1	23.8	58.9	91.5	43.9	40.2	76.6	48.5	48.4	68.1	65.3	70.2	97	66.9	39.2	45.5	10.4	37.6	20.7	22	52.6	79.3	55.1	98	56.4	62.2	YU QIU
ABY-0123971	signal	YPO2593		5.7	7.3	4.9	16.3	21.8	20.8	15.8	51.4	19.1	23.3	13.6	21.3	23.1	6.5	14.3	9.3	18.1	14.4	9.7	13	8.3	11.6	1.6	10.3	31.8	44.6	19.7	33.1	22	28.7	YU QIU
ABY-0123974	signal	YPO2594		38.9	43.2	46.5	54.4	54.6	62	29.5	116.3	62.9	70.5	43.3	60.3	32.4	27.5	25.8	21.4	31.9	39.2	18.1	17.4	17.8	26.5	25.9	12.4	51.6	82.9	97.6	108.8	107	91.1	YU QIU
ABY-0123975	signal	YPO2595	cspE	10160.1	13465.7	4938.4	16592.3	6172.9	19504.7	12350.1	12389.4	13800.8	12833.4	12416.9	12064.3	4712.7	4012.2	3654.1	3951.4	3856.1	3823.2	2768.3	2913.7	2330.1	2410.5	2165.3	3085.6	21532.4	22850.1	27099.7	22242.9	20860.1	18000.6	YU QIU
ABY-0123978	signal	YPO2596	crcB	42	62.3	74.7	83.1	51.2	74.8	72.5	101.5	106.9	83.1	114.8	82.9	62	64.8	55.6	59.9	59.5	58.4	53.8	60.9	30.5	53.5	41.7	25.1	106.6	129.3	175.8	119.5	105.9	119.8	YU QIU
ABY-0123983	signal	YPO2597	tatE	256	343.1	297.8	233.3	223	242.2	521.5	564.9	502.2	673.7	565.4	604.4	379.1	327.5	304.6	296.7	345.5	358.6	368.4	284.3	258.7	282.4	204.4	285.4	499.6	528.6	353.7	429.1	475	447.4	YU QIU
ABY-0123985	signal	YPO2598	lipA	640.5	604	584	621	698.6	661.8	523.8	834.2	664.6	590.8	711.7	745.3	651.5	772.2	1144.5	1055.7	1176	1056	871.4	676.7	624.7	635.1	597.8	535.3	611.7	564.7	760.3	623.2	759.5	697.1	YU QIU
ABY-0123986	signal	YPO2599	lipB	267.3	537.5	479.5	304.9	553.1	383.5	122.9	220.6	192.5	150.6	128.9	162.1	652	732.2	746.7	752.5	760.7	808.3	409.7	288.7	271.8	212	204.3	168.9	131.1	170.2	172	167.1	144.6	124.7	YU QIU
ABY-0123989	signal	YPO2600	ybeD	423.4	391.5	424.9	261.7	526	393.7	306	277.3	343.2	288	333.3	339.7	749	623.3	743.3	712.8	828.3	725	435.8	522.9	409.1	479.6	380	294.9	331.4	342.8	318.8	381.1	335.1	345.2	YU QIU
ABY-0123990	signal	YPO2601	dacA	479.9	389.3	491.1	376	446.2	392.9	266.6	182.4	240.8	213.3	214.9	221.3	1103.1	1159.3	1033.1	1044.7	1016.5	898.1	688.4	500.2	525.6	427.7	484.4	401.5	216	221.4	287.1	191.5	199.9	179.8	YU QIU
ABY-0123992	signal	YPO2602	rlpA	529.8	529.5	611.6	563.6	539.4	632.2	345	272.9	329.1	366.1	357.1	356.4	429.8	491.5	509.2	472.5	380	499.1	448.9	429.2	431.9	411.6	411.3	437.9	270.9	276.8	261.7	250.3	242.9	262.4	YU QIU
ABY-0123994	signal	YPO2603	mrdB	375	341.6	276	262.7	337.5	358.5	183.9	330.1	252.3	224.9	212	207	157.7	159	151.1	151	166.7	139.6	194.9	157.1	98.6	114.6	133.6	106.6	176.7	213.7	172.3	162.3	152.5	166.2	YU QIU
ABY-0124006	signal	YPO2604	mrdA	231.5	314.2	392.4	254.2	277.5	265.7	150.5	194.4	204.1	181.5	196.2	190.9	122.8	98.9	133.5	164.4	155	155.6	179.6	158.9	133.9	120.6	115.9	156.8	107.9	133.3	125.6	68.2	84.1	113.6	YU QIU
ABY-0124009	signal	YPO2605	ybeA	733.7	892.6	887	807.6	942.6	910.5	640.3	854.5	637.5	725.5	762.1	706.2	252.8	247.4	334.1	298.2	385.5	259.6	504.9	424.3	291.2	264.6	283.3	255.7	435.6	540.5	425.7	465.1	541.4	528.2	YU QIU
ABY-0124010	signal	YPO2606	ybeB	3483.4	3047.6	3633.4	3938.1	3216.6	4111.3	3466.9	4141.9	3457.8	3490.7	3678.6	3137.3	647.9	710	1105.4	1042.3	1234.5	958.1	2113.1	1935.9	1380.2	1597.2	1459.3	1692.3	2432.4	2782.2	3026.8	2923.2	2789.1	2737.5	YU QIU
ABY-0124013	signal	YPO2607	nadD	313.4	350.7	533.4	453.7	397.6	376.6	474.5	388.1	491.3	559.4	574.4	467	571.2	655.1	889.4	808.8	919.7	738.6	650.7	562.6	360.4	287.6	347.4	250.6	419.3	503.3	545.6	428.5	447.3	351.8	YU QIU
ABY-0124014	signal	YPO2608	holA	139.7	198	290.2	186.4	238.1	201.4	97.4	105.7	129	125.3	99.8	138.6	835.3	883.1	729.6	717.4	671.5	687.3	510.8	425.3	353.9	291.8	280.1	229.4	118	144.5	132	135.1	122	128.6	YU QIU
ABY-0124015	signal	YPO2609	rlpB	672.8	627.4	907.7	869.9	1001.6	887.5	562	309.5	326.3	518.4	411.8	399.7	1232.7	1222.1	1437.9	1446.6	1549.1	1363.3	1092.9	976	1055.2	969.4	1028.4	883	934.1	829.4	632.8	1000.3	785.7	817.3	YU QIU
ABY-0124017	signal	YPO2610	leuS	1541.2	1311.6	1444.9	1232	1339.4	1437.7	996.3	934.5	920.9	875.9	742.8	875.1	2099.6	2211.2	2059.7	2087	2037.7	2092.4	1852.4	1638.2	2173.1	1851.7	2077.5	2031.6	690.4	668.8	647.9	683.3	603.2	557.5	YU QIU
ABY-0124020	signal	YPO2611	ybeL	981.1	978.1	717.2	1201.1	900.3	1074.9	877.8	1370.4	926.7	870.6	927.2	801.6	182.6	150.5	183.6	188.9	230.4	180.3	309.3	310	351.4	320.6	385.5	399.1	1017.3	1073.5	998.4	1096.7	1131.8	1280.2	YU QIU
ABY-0124021	signal	YPO2612	gltL	314.7	353	282.1	367.2	249.4	309.2	801.9	892.8	913.4	686.7	950	643.5	745.1	761.4	1004.5	997.8	907.7	852.5	427.3	404.2	394.5	385.4	378.2	345.5	817.3	719.7	735.5	919.5	945.2	846.1	YU QIU
ABY-0124025	signal	YPO2613	gltK	191.1	212.7	160.5	258.6	181.4	96.3	520.4	545.6	495.5	534.2	493.7	491.9	474.2	498.7	528.9	517.3	504.6	417.3	246.1	259.1	187.3	205.5	209.7	216.1	623	610.1	566.4	643.3	647.8	726.9	YU QIU
ABY-0124032	signal	YPO2614	gltJ	110.5	129.2	69.9	242.6	82.7	128.5	794.8	458.6	740.7	756.1	784.5	669.8	732.1	680.8	721.4	793.6	616.6	584.8	300.6	286.5	275.7	233.6	246.2	200.7	1108.1	1130	1237.5	1205.6	1295	1449.7	YU QIU
ABY-0124039	signal	YPO2615	gltI	2776	2173	1027.7	5115.1	1153.3	2729.3	8660.7	8149.8	9057.3	7521.2	7735.3	6793.2	4010.9	3393.4	4184.8	3908	3795.3	3628.3	2004.8	2132.1	2527.2	2719	2493.6	2836.5	18529.2	19077.8	17314	17036.6	15169.2	14121.8	YU QIU
ABY-0124041	signal	YPO2616	lnt	286.7	313.4	341.8	231.1	274.1	188.5	207.5	336.1	310.2	276.3	266.6	287.6	632.6	606.4	608.3	635.1	562.3	536	475.1	346.6	280.9	334.4	291.2	255.6	129	121.6	295.8	139.1	130.7	144.7	YU QIU
ABY-0124050	signal	YPO2617	corC	416.4	460.9	973.9	442.8	684.9	418	275.2	465.5	502.4	626.3	596.5	702.8	1050.2	1268.7	1157	1206.3	1087.8	1060.9	1096.1	853.1	652.7	641.1	666.3	491.3	240.6	160	231.2	195.9	184.3	202.5	YU QIU
ABY-0124053	signal	YPO2618	ybeY	667	761.5	1007.3	699.6	929.4	773.1	566.6	697.2	688.3	716.2	738.4	777	979.6	1045.6	1045.9	1158.7	1104.3	942.4	1104.6	952.4	612.2	849.2	811	751.4	472.1	545.8	495.1	522.3	551.7	527.3	YU QIU
ABY-0124056	signal	YPO2619	ybeZ	1019.5	1184.8	1392.9	1421.4	1453	1245.8	1119.9	1239.2	1546.4	1272.4	1625.5	1351.7	1538.8	1624	2028	1861.9	1834.1	1696	1718.4	1502.7	1542.8	1371.5	1615.3	1332	1526.4	1492.1	1706.4	1653.3	1420.4	1315.6	YU QIU
ABY-0124058	signal	YPO2620	miaB	2007.1	2180.1	2031.3	2211.8	2186	2265.3	1710.4	1473.3	1456.6	1536	1584.2	1376	1011	1067.1	978.7	1010.3	1060.8	1080	2025.7	1853.3	2134.2	2510.8	1952.7	2455.3	2299.5	2385.9	2261.1	2249.6	2279.1	2044.8	YU QIU
ABY-0124061	signal	YPO2621	ubiF	365.7	373	402.4	462.4	410.9	402.5	466.8	448.8	482.2	425.5	503.8	451.8	298.6	315	404.8	432.5	415.9	354	381.3	404.4	363.7	414.2	379.5	479.6	557.9	480.5	417.1	410.5	461.7	555.9	YU QIU
ABY-0124068	signal	YPO2622		21.5	14	5.6	8.9	10.4	15.3	4.4	4.7	19.5	20.7	18.7	31.5	7.7	9.3	1.8	8.2	1.6	2.5	4.6	0.4	9.7	12.7	3.4	2.5	56.7	5.4	43.8	3.4	2.8	11.6	YU QIU
